"SECONDS";"PID";"VALUE";"UNITS"
"45155.863968";"Durchschnittsverbrauch";"7.08711534312991";"L/100km"
"45155.863968";"Durchschnittsverbrauch (gesamt)";"6.53942646065687";"L/100km"
"45155.863968";"Kraftstoffkosten";"1.02859955874216";"€"
"45155.863968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45155.863968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"26.9557083850612";"kW"
"45155.863968";"Motordrehzahl";"4121";"rpm"
"45155.863968";"verbrauchte Kraftstoffmenge";"0.773383126873805";"L"
"45155.863968";"verbrauchte Kraftstoffmenge (gesamt)";"3.23666655929762";"L"
"45156.073968";"Abs. Drosselklappenstellung";"30.1960784313725";"%"
"45156.073968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45156.283968";"Absolutdruck Einlasskanal";"68";"kPa"
"45156.283968";"Berechneter Boost";"-0.33325";"bar"
"45156.553968";"Durchschnittsgeschwindigkeit (GPS)";"70.1533455846615";"km/h"
"45156.553968";"Geschwindigkeit (GPS)";"133.023504638672";"km/h"
"45156.559968";"Durchschnittsgeschwindigkeit (GPS)";"70.1541265662017";"km/h"
"45156.559968";"Geschwindigkeit (GPS)";"133.023504638672";"km/h"
"45156.674968";"Kühlmitteltemperatur";"93";"℃"
"45156.862968";"Berechneter momentaner Kraftstoffverbrauch";"9.72287628920469";"L/100km"
"45156.862968";"Durchschnittsgeschwindigkeit";"77.1312332970511";"km/h"
"45156.862968";"Fahrzeugbeschleunigung";"0.062573163358391";"m_sec2"
"45156.862968";"Geschwindigkeit";"131";"km/h"
"45156.862968";"zurückgelegte Strecke";"10.9555910177222";"km"
"45156.862968";"zurückgelegte Strecke (gesamt)";"49.537722426";"km"
"45157.059968";"Berechneter Kraftstoffmengenfluss";"12.3820618886881";"L/h"
"45157.059968";"Durchschnittsverbrauch";"7.09678463390168";"L/100km"
"45157.059968";"Durchschnittsverbrauch (gesamt)";"6.54204104188228";"L/100km"
"45157.059968";"Kraftstoffkosten";"1.03406795086544";"€"
"45157.059968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45157.059968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"26.2046078061479";"kW"
"45157.059968";"Motordrehzahl";"4124";"rpm"
"45157.059968";"verbrauchte Kraftstoffmenge";"0.777494699898824";"L"
"45157.059968";"verbrauchte Kraftstoffmenge (gesamt)";"3.24077813232264";"L"
"45157.273968";"Abs. Drosselklappenstellung";"28.2352941176471";"%"
"45157.273968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45157.484968";"Absolutdruck Einlasskanal";"65";"kPa"
"45157.484968";"Berechneter Boost";"-0.36325";"bar"
"45157.546968";"Durchschnittsgeschwindigkeit (GPS)";"70.2737900709642";"km/h"
"45157.546968";"Geschwindigkeit (GPS)";"132.77808380127";"km/h"
"45157.554968";"Durchschnittsgeschwindigkeit (GPS)";"70.2747831566454";"km/h"
"45157.554968";"Geschwindigkeit (GPS)";"132.77808380127";"km/h"
"45157.889968";"Berechneter momentaner Kraftstoffverbrauch";"9.45195564021995";"L/100km"
"45157.889968";"Durchschnittsgeschwindigkeit";"77.2392885119879";"km/h"
"45157.889968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45157.889968";"Geschwindigkeit";"131";"km/h"
"45157.889968";"zurückgelegte Strecke";"10.9929905243056";"km"
"45157.889968";"zurückgelegte Strecke (gesamt)";"49.5751219325834";"km"
"45158.091968";"Berechneter Kraftstoffmengenfluss";"11.8558843072156";"L/h"
"45158.091968";"Durchschnittsverbrauch";"7.10358469311572";"L/100km"
"45158.091968";"Durchschnittsverbrauch (gesamt)";"6.54396741380843";"L/100km"
"45158.091968";"Kraftstoffkosten";"1.03859220162631";"€"
"45158.091968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45158.091968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"25.0910390578387";"kW"
"45158.091968";"Motordrehzahl";"4131";"rpm"
"45158.091968";"verbrauchte Kraftstoffmenge";"0.780896392200231";"L"
"45158.091968";"verbrauchte Kraftstoffmenge (gesamt)";"3.24417982462405";"L"
"45158.324968";"Abs. Drosselklappenstellung";"27.0588235294118";"%"
"45158.324968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45158.518968";"Absolutdruck Einlasskanal";"62";"kPa"
"45158.518968";"Berechneter Boost";"-0.39325";"bar"
"45158.573968";"Durchschnittsgeschwindigkeit (GPS)";"70.3983783924636";"km/h"
"45158.573968";"Geschwindigkeit (GPS)";"133.111518859863";"km/h"
"45158.581968";"Durchschnittsgeschwindigkeit (GPS)";"70.3993919626886";"km/h"
"45158.581968";"Geschwindigkeit (GPS)";"133.111518859863";"km/h"
"45158.946968";"Kühlmitteltemperatur";"93";"℃"
"45159.142968";"Berechneter momentaner Kraftstoffverbrauch";"8.98173053576942";"L/100km"
"45159.142968";"Durchschnittsgeschwindigkeit";"77.37288219666";"km/h"
"45159.142968";"Fahrzeugbeschleunigung";"0.0615868424943429";"m_sec2"
"45159.142968";"Geschwindigkeit";"132";"km/h"
"45159.142968";"zurückgelegte Strecke";"11.0389342609722";"km"
"45159.142968";"zurückgelegte Strecke (gesamt)";"49.62106566925";"km"
"45159.363968";"Berechneter Kraftstoffmengenfluss";"11.3114271655577";"L/h"
"45159.363968";"Durchschnittsverbrauch";"7.1102203170039";"L/100km"
"45159.363968";"Durchschnittsverbrauch (gesamt)";"6.54596175075912";"L/100km"
"45159.363968";"Kraftstoffkosten";"1.04390708698379";"€"
"45159.363968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45159.363968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"23.9387846116356";"kW"
"45159.363968";"Motordrehzahl";"4132";"rpm"
"45159.363968";"verbrauchte Kraftstoffmenge";"0.784892546604352";"L"
"45159.363968";"verbrauchte Kraftstoffmenge (gesamt)";"3.24817597902817";"L"
"45159.554968";"Abs. Drosselklappenstellung";"27.0588235294118";"%"
"45159.554968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45159.563968";"Durchschnittsgeschwindigkeit (GPS)";"70.5178667265033";"km/h"
"45159.563968";"Geschwindigkeit (GPS)";"132.956748962402";"km/h"
"45159.579968";"Durchschnittsgeschwindigkeit (GPS)";"70.5197716821143";"km/h"
"45159.579968";"Geschwindigkeit (GPS)";"132.956748962402";"km/h"
"45159.753968";"Absolutdruck Einlasskanal";"63";"kPa"
"45159.753968";"Berechneter Boost";"-0.38325";"bar"
"45160.166968";"Berechneter momentaner Kraftstoffverbrauch";"8.56926300421039";"L/100km"
"45160.166968";"Durchschnittsgeschwindigkeit";"77.481548291186";"km/h"
"45160.166968";"Fahrzeugbeschleunigung";"0.0618948109522155";"m_sec2"
"45160.166968";"Geschwindigkeit";"132";"km/h"
"45160.166968";"zurückgelegte Strecke";"11.0764720506389";"km"
"45160.166968";"zurückgelegte Strecke (gesamt)";"49.6586034589167";"km"
"45160.366968";"Berechneter Kraftstoffmengenfluss";"11.5077779002064";"L/h"
"45160.366968";"Durchschnittsverbrauch";"7.11506341013042";"L/100km"
"45160.366968";"Durchschnittsverbrauch (gesamt)";"6.54746854716135";"L/100km"
"45160.366968";"Kraftstoffkosten";"1.04817035331108";"€"
"45160.366968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45160.366968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"24.3543288109921";"kW"
"45160.366968";"Motordrehzahl";"4137";"rpm"
"45160.366968";"verbrauchte Kraftstoffmenge";"0.78809801000833";"L"
"45160.366968";"verbrauchte Kraftstoffmenge (gesamt)";"3.25138144243215";"L"
"45160.554968";"Durchschnittsgeschwindigkeit (GPS)";"70.6369974713846";"km/h"
"45160.554968";"Geschwindigkeit (GPS)";"133.023175048828";"km/h"
"45160.560968";"Durchschnittsgeschwindigkeit (GPS)";"70.6378107765514";"km/h"
"45160.560968";"Geschwindigkeit (GPS)";"133.023175048828";"km/h"
"45160.572968";"Abs. Drosselklappenstellung";"27.4509803921569";"%"
"45160.572968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45160.770968";"Absolutdruck Einlasskanal";"63";"kPa"
"45160.770968";"Berechneter Boost";"-0.38325";"bar"
"45161.183968";"Kühlmitteltemperatur";"93";"℃"
"45161.379968";"Berechneter momentaner Kraftstoffverbrauch";"8.71801356076241";"L/100km"
"45161.379968";"Durchschnittsgeschwindigkeit";"77.6096968989256";"km/h"
"45161.379968";"Fahrzeugbeschleunigung";"0.0614949778908705";"m_sec2"
"45161.379968";"Geschwindigkeit";"132";"km/h"
"45161.379968";"zurückgelegte Strecke";"11.1209315536389";"km"
"45161.379968";"zurückgelegte Strecke (gesamt)";"49.7030629619167";"km"
"45161.550968";"Durchschnittsgeschwindigkeit (GPS)";"70.7561462270684";"km/h"
"45161.550968";"Geschwindigkeit (GPS)";"132.879377746582";"km/h"
"45161.560968";"Durchschnittsgeschwindigkeit (GPS)";"70.7572774493496";"km/h"
"45161.560968";"Geschwindigkeit (GPS)";"132.879377746582";"km/h"
"45161.579968";"Berechneter Kraftstoffmengenfluss";"11.4883061947915";"L/h"
"45161.579968";"Durchschnittsverbrauch";"7.12140844189669";"L/100km"
"45161.579968";"Durchschnittsverbrauch (gesamt)";"6.54939594647605";"L/100km"
"45161.579968";"Kraftstoffkosten";"1.05331605477626";"€"
"45161.579968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45161.579968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"24.3131201328009";"kW"
"45161.579968";"Motordrehzahl";"4130";"rpm"
"45161.579968";"verbrauchte Kraftstoffmenge";"0.791966958478392";"L"
"45161.579968";"verbrauchte Kraftstoffmenge (gesamt)";"3.25525039090221";"L"
"45161.822968";"Abs. Drosselklappenstellung";"27.4509803921569";"%"
"45161.822968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45162.097968";"Absolutdruck Einlasskanal";"63";"kPa"
"45162.097968";"Berechneter Boost";"-0.38325";"bar"
"45162.545968";"Durchschnittsgeschwindigkeit (GPS)";"70.8751546678356";"km/h"
"45162.545968";"Geschwindigkeit (GPS)";"133.139025878906";"km/h"
"45162.553968";"Durchschnittsgeschwindigkeit (GPS)";"70.8761152346336";"km/h"
"45162.553968";"Geschwindigkeit (GPS)";"133.139025878906";"km/h"
"45162.857968";"Berechneter momentaner Kraftstoffverbrauch";"8.76969938533701";"L/100km"
"45162.857968";"Durchschnittsgeschwindigkeit";"77.7622279859457";"km/h"
"45162.857968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45162.857968";"Geschwindigkeit";"131";"km/h"
"45162.857968";"zurückgelegte Strecke";"11.1747132288333";"km"
"45162.857968";"zurückgelegte Strecke (gesamt)";"49.7568446371111";"km"
"45163.072968";"Berechneter Kraftstoffmengenfluss";"11.4938695391957";"L/h"
"45163.072968";"Durchschnittsverbrauch";"7.12980736182697";"L/100km"
"45163.072968";"Durchschnittsverbrauch (gesamt)";"6.55190051268795";"L/100km"
"45163.072968";"Kraftstoffkosten";"1.05965825018171";"€"
"45163.072968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45163.072968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"24.3248940408556";"kW"
"45163.072968";"Motordrehzahl";"4132";"rpm"
"45163.072968";"verbrauchte Kraftstoffmenge";"0.796735526452412";"L"
"45163.072968";"verbrauchte Kraftstoffmenge (gesamt)";"3.26001895887623";"L"
"45163.293968";"Abs. Drosselklappenstellung";"27.4509803921569";"%"
"45163.293968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45163.492968";"Absolutdruck Einlasskanal";"64";"kPa"
"45163.492968";"Berechneter Boost";"-0.37325";"bar"
"45163.557968";"Durchschnittsgeschwindigkeit (GPS)";"70.9954471741393";"km/h"
"45163.557968";"Geschwindigkeit (GPS)";"132.978625488281";"km/h"
"45163.568968";"Durchschnittsgeschwindigkeit (GPS)";"70.996737548821";"km/h"
"45163.568968";"Geschwindigkeit (GPS)";"132.978625488281";"km/h"
"45163.868968";"Kühlmitteltemperatur";"93";"℃"
"45164.055968";"Berechneter momentaner Kraftstoffverbrauch";"8.77394621312652";"L/100km"
"45164.055968";"Durchschnittsgeschwindigkeit";"77.8852768354887";"km/h"
"45164.055968";"Fahrzeugbeschleunigung";"-0.0565379648872326";"m_sec2"
"45164.055968";"Geschwindigkeit";"131";"km/h"
"45164.055968";"zurückgelegte Strecke";"11.2183249009722";"km"
"45164.055968";"zurückgelegte Strecke (gesamt)";"49.80045630925";"km"
"45164.252968";"Berechneter Kraftstoffmengenfluss";"11.6565311327297";"L/h"
"45164.252968";"Durchschnittsverbrauch";"7.13615713426447";"L/100km"
"45164.252968";"Durchschnittsverbrauch (gesamt)";"6.55383698679742";"L/100km"
"45164.252968";"Kraftstoffkosten";"1.06474119937838";"€"
"45164.252968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45164.252968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"24.6691406858813";"kW"
"45164.252968";"Motordrehzahl";"4125";"rpm"
"45164.252968";"verbrauchte Kraftstoffmenge";"0.800557292765696";"L"
"45164.252968";"verbrauchte Kraftstoffmenge (gesamt)";"3.26384072518952";"L"
"45164.460968";"Abs. Drosselklappenstellung";"26.6666666666667";"%"
"45164.460968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45164.549968";"Durchschnittsgeschwindigkeit (GPS)";"71.1126511219546";"km/h"
"45164.549968";"Geschwindigkeit (GPS)";"132.860536193848";"km/h"
"45164.594968";"Durchschnittsgeschwindigkeit (GPS)";"71.1179659612049";"km/h"
"45164.594968";"Geschwindigkeit (GPS)";"132.860536193848";"km/h"
"45164.658968";"Absolutdruck Einlasskanal";"54";"kPa"
"45164.658968";"Berechneter Boost";"-0.47325";"bar"
"45165.065968";"Berechneter momentaner Kraftstoffverbrauch";"8.89811536849599";"L/100km"
"45165.065968";"Durchschnittsgeschwindigkeit";"77.9884626689184";"km/h"
"45165.065968";"Fahrzeugbeschleunigung";"-0.0567069643821311";"m_sec2"
"45165.065968";"Geschwindigkeit";"131";"km/h"
"45165.065968";"zurückgelegte Strecke";"11.2550526395556";"km"
"45165.065968";"zurückgelegte Strecke (gesamt)";"49.8371840478334";"km"
"45165.283968";"Berechneter Kraftstoffmengenfluss";"9.79943378635621";"L/h"
"45165.283968";"Durchschnittsverbrauch";"7.13778196186401";"L/100km"
"45165.283968";"Durchschnittsverbrauch (gesamt)";"6.55463307556264";"L/100km"
"45165.283968";"Kraftstoffkosten";"1.06847028574898";"€"
"45165.283968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45165.283968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"20.7388980447897";"kW"
"45165.283968";"Motordrehzahl";"4110";"rpm"
"45165.283968";"verbrauchte Kraftstoffmenge";"0.803361117104495";"L"
"45165.283968";"verbrauchte Kraftstoffmenge (gesamt)";"3.26664454952831";"L"
"45165.480968";"Abs. Drosselklappenstellung";"23.5294117647059";"%"
"45165.480968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45165.545968";"Durchschnittsgeschwindigkeit (GPS)";"71.2287495571717";"km/h"
"45165.545968";"Geschwindigkeit (GPS)";"132.262989807129";"km/h"
"45165.551968";"Durchschnittsgeschwindigkeit (GPS)";"71.2294274911135";"km/h"
"45165.551968";"Geschwindigkeit (GPS)";"132.262989807129";"km/h"
"45165.678968";"Absolutdruck Einlasskanal";"53";"kPa"
"45165.678968";"Berechneter Boost";"-0.48325";"bar"
"45166.073968";"Kühlmitteltemperatur";"93";"℃"
"45166.274968";"Berechneter momentaner Kraftstoffverbrauch";"7.53802598950478";"L/100km"
"45166.274968";"Durchschnittsgeschwindigkeit";"78.1093312586968";"km/h"
"45166.274968";"Fahrzeugbeschleunigung";"-0.113490880965723";"m_sec2"
"45166.274968";"Geschwindigkeit";"130";"km/h"
"45166.274968";"zurückgelegte Strecke";"11.2987538115";"km"
"45166.274968";"zurückgelegte Strecke (gesamt)";"49.8808852197778";"km"
"45166.481968";"Berechneter Kraftstoffmengenfluss";"9.53839813462629";"L/h"
"45166.481968";"Durchschnittsverbrauch";"7.13827806970168";"L/100km"
"45166.481968";"Durchschnittsverbrauch (gesamt)";"6.55525635419802";"L/100km"
"45166.481968";"Kraftstoffkosten";"1.07269349908293";"€"
"45166.481968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45166.481968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"20.1864588033695";"kW"
"45166.481968";"Motordrehzahl";"4076";"rpm"
"45166.481968";"verbrauchte Kraftstoffmenge";"0.806536465475887";"L"
"45166.481968";"verbrauchte Kraftstoffmenge (gesamt)";"3.26981989789971";"L"
"45166.545968";"Durchschnittsgeschwindigkeit (GPS)";"71.3434306464041";"km/h"
"45166.545968";"Geschwindigkeit (GPS)";"131.476890563965";"km/h"
"45166.555968";"Durchschnittsgeschwindigkeit (GPS)";"71.3445371956191";"km/h"
"45166.555968";"Geschwindigkeit (GPS)";"131.476890563965";"km/h"
"45166.675968";"Abs. Drosselklappenstellung";"21.5686274509804";"%"
"45166.675968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45166.875968";"Absolutdruck Einlasskanal";"48";"kPa"
"45166.875968";"Berechneter Boost";"-0.53325";"bar"
"45167.294968";"Berechneter momentaner Kraftstoffverbrauch";"7.33722933432792";"L/100km"
"45167.294968";"Durchschnittsgeschwindigkeit";"78.210685766595";"km/h"
"45167.294968";"Fahrzeugbeschleunigung";"-0.0626068004713731";"m_sec2"
"45167.294968";"Geschwindigkeit";"130";"km/h"
"45167.294968";"zurückgelegte Strecke";"11.3355563095556";"km"
"45167.294968";"zurückgelegte Strecke (gesamt)";"49.9176877178334";"km"
"45167.503968";"Berechneter Kraftstoffmengenfluss";"8.55589385142363";"L/h"
"45167.503968";"Durchschnittsverbrauch";"7.13655002984896";"L/100km"
"45167.503968";"Durchschnittsverbrauch (gesamt)";"6.55529378306504";"L/100km"
"45167.503968";"Kraftstoffkosten";"1.07592697076687";"€"
"45167.503968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45167.503968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"18.1071492634368";"kW"
"45167.503968";"Motordrehzahl";"4037";"rpm"
"45167.503968";"verbrauchte Kraftstoffmenge";"0.808967647193132";"L"
"45167.503968";"verbrauchte Kraftstoffmenge (gesamt)";"3.27225107961695";"L"
"45167.567968";"Durchschnittsgeschwindigkeit (GPS)";"71.4566951404199";"km/h"
"45167.567968";"Geschwindigkeit (GPS)";"129.712898254395";"km/h"
"45167.580968";"Durchschnittsgeschwindigkeit (GPS)";"71.4581942636144";"km/h"
"45167.580968";"Geschwindigkeit (GPS)";"129.712898254395";"km/h"
"45167.721968";"Abs. Drosselklappenstellung";"20.7843137254902";"%"
"45167.721968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45167.912968";"Absolutdruck Einlasskanal";"45";"kPa"
"45167.912968";"Berechneter Boost";"-0.56325";"bar"
"45168.343968";"Kühlmitteltemperatur";"93";"℃"
"45168.533968";"Berechneter momentaner Kraftstoffverbrauch";"6.73692429245955";"L/100km"
"45168.533968";"Durchschnittsgeschwindigkeit";"78.3262780999765";"km/h"
"45168.533968";"Fahrzeugbeschleunigung";"-0.248140840731243";"m_sec2"
"45168.533968";"Geschwindigkeit";"127";"km/h"
"45168.533968";"zurückgelegte Strecke";"11.3792689616667";"km"
"45168.533968";"zurückgelegte Strecke (gesamt)";"49.9614003699445";"km"
"45168.551968";"Durchschnittsgeschwindigkeit (GPS)";"71.5625389306255";"km/h"
"45168.551968";"Geschwindigkeit (GPS)";"128.183546447754";"km/h"
"45168.561968";"Durchschnittsgeschwindigkeit (GPS)";"71.5635613240862";"km/h"
"45168.561968";"Geschwindigkeit (GPS)";"128.183546447754";"km/h"
"45168.744968";"Berechneter Kraftstoffmengenfluss";"7.89994905404548";"L/h"
"45168.744968";"Durchschnittsverbrauch";"7.13304893697471";"L/100km"
"45168.744968";"Durchschnittsverbrauch (gesamt)";"6.55500492756328";"L/100km"
"45168.744968";"Kraftstoffkosten";"1.07954613552852";"€"
"45168.744968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45168.744968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"16.7189494375677";"kW"
"45168.744968";"Motordrehzahl";"3976";"rpm"
"45168.744968";"verbrauchte Kraftstoffmenge";"0.811688823705657";"L"
"45168.744968";"verbrauchte Kraftstoffmenge (gesamt)";"3.27497225612948";"L"
"45168.942968";"Abs. Drosselklappenstellung";"18.0392156862745";"%"
"45168.942968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45169.148968";"Absolutdruck Einlasskanal";"38";"kPa"
"45169.148968";"Berechneter Boost";"-0.63325";"bar"
"45169.551968";"Berechneter momentaner Kraftstoffverbrauch";"6.26980083654403";"L/100km"
"45169.551968";"Durchschnittsgeschwindigkeit";"78.418854170449";"km/h"
"45169.551968";"Fahrzeugbeschleunigung";"-0.309602603386371";"m_sec2"
"45169.551968";"Geschwindigkeit";"126";"km/h"
"45169.551968";"zurückgelegte Strecke";"11.4148846781667";"km"
